gene_symbol,ensembl_id,token_id
ZNF556,ENSG00000172000,13187
MAL,ENSG00000172005,13188
ZNF554,ENSG00000172006,13189
RAB33B,ENSG00000172007,13190
THOP1,ENSG00000172009,13191
ANKRD20A4P,ENSG00000172014,13192
REG3A,ENSG00000172016,13193
GAP43,ENSG00000172020,13194
REG1B,ENSG00000172023,13195
EPHX4,ENSG00000172031,13196
LAMB2,ENSG00000172037,13197
USP19,ENSG00000172046,13198
QARS1,ENSG00000172053,13199
ORMDL3,ENSG00000172057,13200
SERF1A,ENSG00000172058,13201
KLF11,ENSG00000172059,13202
LRRC15,ENSG00000172061,13203
SMN1,ENSG00000172062,13204
EIF2AK3,ENSG00000172071,13205
TEX37,ENSG00000172073,13206
MOB3A,ENSG00000172081,13207
KRCC1,ENSG00000172086,13208
NME6,ENSG00000172113,13209
CYCS,ENSG00000172115,13210
CD8B,ENSG00000172116,13211
SLFN12,ENSG00000172123,13212
CALB2,ENSG00000172137,13213
SLC9C1,ENSG00000172139,13214
OR1A1,ENSG00000172146,13215
OR7A2P,ENSG00000172148,13216
OR1A2,ENSG00000172150,13217
OR8I2,ENSG00000172154,13218
LCE1D,ENSG00000172155,13219
CCL11,ENSG00000172156,13220
FRMD3,ENSG00000172159,13221
SNTB1,ENSG00000172164,13222
MTBP,ENSG00000172167,13223
TEFM,ENSG00000172171,13224
MRPL13,ENSG00000172172,13225
MALT1,ENSG00000172175,13226
PRL,ENSG00000172179,13227
ISG20,ENSG00000172183,13228
HMGN1P35,ENSG00000172186,13229
OR4C11,ENSG00000172188,13230
MBOAT1,ENSG00000172197,13231
OR8U1,ENSG00000172199,13232
ID4,ENSG00000172201,13233
OR4X2,ENSG00000172208,13234
GPR22,ENSG00000172209,13235
CXCR6,ENSG00000172215,13236
CEBPB,ENSG00000172216,13237
AZU1,ENSG00000172232,13238
TPSAB1,ENSG00000172236,13239
ATOH1,ENSG00000172238,13240
PAIP1,ENSG00000172239,13241
CLEC7A,ENSG00000172243,13242
C5orf34,ENSG00000172244,13243
C1QTNF4,ENSG00000172247,13244
SERHL,ENSG00000172250,13245
NEGR1,ENSG00000172260,13246
ZNF131,ENSG00000172262,13247
MACROD2,ENSG00000172264,13248
DPAGT1,ENSG00000172269,13249
BSG,ENSG00000172270,13250
HINFP,ENSG00000172273,13251
PRYP4,ENSG00000172283,13252
CDY1,ENSG00000172288,13253
OR10V1,ENSG00000172289,13254
CERS6,ENSG00000172292,13255
CSPG4P4Y,ENSG00000172294,13256
SPTLC3,ENSG00000172296,13257
GOLGA2P3Y,ENSG00000172297,13258
COPRS,ENSG00000172301,13259
TP53RK,ENSG00000172315,13260
B3GALT1,ENSG00000172318,13261
OR5A1,ENSG00000172320,13262
CLEC12A,ENSG00000172322,13263
OR5A2,ENSG00000172324,13264
BPGM,ENSG00000172331,13265
POP7,ENSG00000172336,13266
ALG14,ENSG00000172339,13267
SUCLG2,ENSG00000172340,13268
CSPG4P3Y,ENSG00000172342,13269
STARD5,ENSG00000172345,13270
CSDC2,ENSG00000172346,13271
RCAN2,ENSG00000172348,13272
IL16,ENSG00000172349,13273
ABCG4,ENSG00000172350,13274
CDY1B,ENSG00000172352,13275
GNB2,ENSG00000172354,13276
CFAP53,ENSG00000172361,13277
OR5B12,ENSG00000172362,13278
OR5B2,ENSG00000172365,13279
MCRIP2,ENSG00000172366,13280
PDZD3,ENSG00000172367,13281
C2CD2L,ENSG00000172375,13282
OR9I1,ENSG00000172377,13283
ARNT2,ENSG00000172379,13284
GNG12,ENSG00000172380,13285
PRSS27,ENSG00000172382,13286
MYOZ2,ENSG00000172399,13287
SYNPO2,ENSG00000172403,13288
DNAJB7,ENSG00000172404,13289
CLP1,ENSG00000172409,13290
INSL5,ENSG00000172410,13291
EFCAB3,ENSG00000172421,13292
TTC36,ENSG00000172425,13293
RSPH9,ENSG00000172426,13294
COPS9,ENSG00000172428,13295
GTPBP2,ENSG00000172432,13296
FGGY,ENSG00000172456,13297
OR9G4,ENSG00000172457,13298
IL17D,ENSG00000172458,13299
OR5AR1,ENSG00000172459,13300
PRSS30P,ENSG00000172460,13301
FUT9,ENSG00000172461,13302
OR5AP2,ENSG00000172464,13303
TCEAL1,ENSG00000172465,13304
ZNF24,ENSG00000172466,13305
HSFY1,ENSG00000172468,13306
MANEA,ENSG00000172469,13307
RAB40A,ENSG00000172476,13308
MAB21L4,ENSG00000172478,13309
AGXT,ENSG00000172482,13310
OR8J1,ENSG00000172487,13311
OR5T3,ENSG00000172489,13312
AFF1,ENSG00000172493,13313
ACOT12,ENSG00000172497,13314
FIBP,ENSG00000172500,13315
CARNS1,ENSG00000172508,13316
OR10H5,ENSG00000172519,13317
BANP,ENSG00000172530,13318
PPP1CA,ENSG00000172531,13319
HCFC1,ENSG00000172534,13320
FAM170B,ENSG00000172538,13321
CTSW,ENSG00000172543,13322
NIPAL4,ENSG00000172548,13323
MUCL1,ENSG00000172551,13324
SNTG2,ENSG00000172554,13325
FNDC9,ENSG00000172568,13326
PDE3A,ENSG00000172572,13327
RASGRP1,ENSG00000172575,13328
KLHL6,ENSG00000172578,13329
CHCHD1,ENSG00000172586,13330
MRPL52,ENSG00000172590,13331
SMPDL3A,ENSG00000172594,13332
RND1,ENSG00000172602,13333
RAD9A,ENSG00000172613,13334
EFEMP2,ENSG00000172638,13335
OR10AD1,ENSG00000172640,13336
AGAP5,ENSG00000172650,13337
WASHC2C,ENSG00000172661,13338
TMEM134,ENSG00000172663,13339
ZMAT3,ENSG00000172667,13340
ZFAND4,ENSG00000172671,13341
THEMIS,ENSG00000172673,13342
MOS,ENSG00000172680,13343
ZNF738,ENSG00000172687,13344
MS4A10,ENSG00000172689,13345
SLFN11,ENSG00000172716,13346
GARIN2,ENSG00000172717,13347
CCL19,ENSG00000172724,13348
CORO1B,ENSG00000172725,13349
FUT10,ENSG00000172728,13350
LRRC20,ENSG00000172731,13351
MUS81,ENSG00000172732,13352
PURG,ENSG00000172733,13353
TMEM217,ENSG00000172738,13354
OR4D9,ENSG00000172742,13355
RPL12P13,ENSG00000172746,13356
ZNF596,ENSG00000172748,13357
COL6A5,ENSG00000172752,13358
CFL1,ENSG00000172757,13359
TMCC1,ENSG00000172765,13360
NAA16,ENSG00000172766,13361
OR5B3,ENSG00000172769,13362
EFCAB12,ENSG00000172771,13363
OR10W1,ENSG00000172772,13364
PSME3IP1,ENSG00000172775,13365
RAB43,ENSG00000172780,13366
FADS6,ENSG00000172782,13367
ZNG1A,ENSG00000172785,13368
HOXC5,ENSG00000172789,13369
RAB37,ENSG00000172794,13370
DCP2,ENSG00000172795,13371
ZBTB8OSP2,ENSG00000172799,13372
SNX32,ENSG00000172803,13373
RPL38,ENSG00000172809,13374
CYP7B1,ENSG00000172817,13375
OVOL1,ENSG00000172818,13376
RARG,ENSG00000172819,13377
CES4A,ENSG00000172824,13378
CES3,ENSG00000172828,13379
SSH3,ENSG00000172830,13380
CES2,ENSG00000172831,13381
PDP2,ENSG00000172840,13382
SP3,ENSG00000172845,13383
KRT2,ENSG00000172867,13384
DMXL1,ENSG00000172869,13385
METAP1D,ENSG00000172878,13386
ZNF621,ENSG00000172888,13387
EGFL7,ENSG00000172889,13388
NADSYN1,ENSG00000172890,13389
DHCR7,ENSG00000172893,13390
ACTE1P,ENSG00000172900,13391
LVRN,ENSG00000172901,13392
COX6B1P3,ENSG00000172912,13393
NBEA,ENSG00000172915,13394
RNASEH2C,ENSG00000172922,13395
MYEOV,ENSG00000172927,13396
ANKRD13D,ENSG00000172932,13397
MRGPRF,ENSG00000172935,13398
MYD88,ENSG00000172936,13399
MRGPRD,ENSG00000172938,13400
OXSR1,ENSG00000172939,13401
SLC22A13,ENSG00000172940,13402
PHF8,ENSG00000172943,13403
LCLAT1,ENSG00000172954,13404
ADH6,ENSG00000172955,13405
MIR4435-2HG,ENSG00000172965,13406
XKR3,ENSG00000172967,13407
FRG2C,ENSG00000172969,13408
UNC93B3,ENSG00000172971,13409
VDAC2P5,ENSG00000172974,13410
KAT5,ENSG00000172977,13411
SH3RF3,ENSG00000172985,13412
GXYLT2,ENSG00000172986,13413
HPSE2,ENSG00000172987,13414
DCAKD,ENSG00000172992,13415
ARPP21,ENSG00000172995,13416
TADA2B,ENSG00000173011,13417
CCDC96,ENSG00000173013,13418
GRK2,ENSG00000173020,13419
RELA,ENSG00000173039,13420
EVC2,ENSG00000173040,13421
ZNF680,ENSG00000173041,13422
HECTD4,ENSG00000173064,13423
FAM222B,ENSG00000173065,13424
BNC2,ENSG00000173068,13425
DELEC1,ENSG00000173077,13426
RXFP4,ENSG00000173080,13427
HPSE,ENSG00000173083,13428
COQ2,ENSG00000173085,13429
CCDC63,ENSG00000173093,13430
HSPA6,ENSG00000173110,13431
TRMT112,ENSG00000173113,13432
LRRN3,ENSG00000173114,13433
KDM2A,ENSG00000173120,13434
ACSM6,ENSG00000173124,13435
ADCK5,ENSG00000173137,13436
MRPL57,ENSG00000173141,13437
NOC3L,ENSG00000173145,13438
ESRRA,ENSG00000173153,13439
RHOD,ENSG00000173156,13440
ADAMTS20,ENSG00000173157,13441
COMMD1,ENSG00000173163,13442
RAPH1,ENSG00000173166,13443
MTX1,ENSG00000173171,13444
ADCY5,ENSG00000173175,13445
PARP14,ENSG00000173193,13446
CYSLTR1,ENSG00000173198,13447
PARP15,ENSG00000173200,13448
CKS1B,ENSG00000173207,13449
ABCD2,ENSG00000173208,13450
AHSA2P,ENSG00000173209,13451
ABLIM3,ENSG00000173210,13452
MAB21L3,ENSG00000173212,13453
TUBB8B,ENSG00000173213,13454
MFSD4B,ENSG00000173214,13455
VANGL1,ENSG00000173218,13456
GLRX,ENSG00000173221,13457
IQCB1,ENSG00000173226,13458
SYT12,ENSG00000173227,13459
GOLGB1,ENSG00000173230,13460
TERF1P1,ENSG00000173231,13461
C11orf86,ENSG00000173237,13462
LIPM,ENSG00000173239,13463
GPR151,ENSG00000173250,13464
DMRT2,ENSG00000173253,13465
ZNF483,ENSG00000173258,13466
PLAC8L1,ENSG00000173261,13467
SLC2A14,ENSG00000173262,13468
GPR137,ENSG00000173264,13469
SNCG,ENSG00000173267,13470
MMRN2,ENSG00000173269,13471
MZT2A,ENSG00000173272,13472
TNKS,ENSG00000173273,13473
ZNF449,ENSG00000173275,13474
ZBTB21,ENSG00000173276,13475
PPP1R3B,ENSG00000173281,13476
OR10K1,ENSG00000173285,13477
FAM86B3P,ENSG00000173295,13478
GPR148,ENSG00000173302,13479
STOX2,ENSG00000173320,13480
MAP3K11,ENSG00000173327,13481
TRIB1,ENSG00000173334,13482
CST9,ENSG00000173335,13483
KCNK7,ENSG00000173338,13484
SFT2D3,ENSG00000173349,13485
ENSG00000173357,ENSG00000173357,13486
ENSG00000173366,ENSG00000173366,13487
C1QB,ENSG00000173369,13488
C1QA,ENSG00000173372,13489
NDNF,ENSG00000173376,13490
IQCF1,ENSG00000173389,13491
OLR1,ENSG00000173391,13492
GLIPR1L1,ENSG00000173401,13493
DAG1,ENSG00000173402,13494
INSM1,ENSG00000173404,13495
DAB1,ENSG00000173406,13496
ARV1,ENSG00000173409,13497
NAA20,ENSG00000173418,13498
IHO1,ENSG00000173421,13499
RNASE8,ENSG00000173431,13500
SAA1,ENSG00000173432,13501
MICOS10,ENSG00000173436,13502
EHBP1L1,ENSG00000173442,13503
THAP2,ENSG00000173451,13504
TMEM196,ENSG00000173452,13505
RNF26,ENSG00000173456,13506
PPP1R14B,ENSG00000173457,13507
RNASE11,ENSG00000173464,13508
ZNRD2,ENSG00000173465,13509
AGR3,ENSG00000173467,13510
SMARCC1,ENSG00000173473,13511
ZNF417,ENSG00000173480,13512
PTPRM,ENSG00000173482,13513
FKBP2,ENSG00000173486,13514
VEGFB,ENSG00000173511,13515
PEAK1,ENSG00000173517,13516
TNFRSF10D,ENSG00000173530,13517
MST1,ENSG00000173531,13518
TNFRSF10C,ENSG00000173535,13519
GMPPB,ENSG00000173540,13520
MOB1B,ENSG00000173542,13521
ZNF622,ENSG00000173545,13522
CSPG4,ENSG00000173546,13523
SNX33,ENSG00000173548,13524
FAM166C,ENSG00000173557,13525
NABP1,ENSG00000173559,13526
ADGRF3,ENSG00000173567,13527
NLRP13,ENSG00000173572,13528
CHD2,ENSG00000173575,13529
XCR1,ENSG00000173578,13530
CCDC106,ENSG00000173581,13531
CCR9,ENSG00000173585,13532
CEP83,ENSG00000173588,13533
SULT1B1,ENSG00000173597,13534
NUDT4,ENSG00000173598,13535
PC,ENSG00000173599,13536
UGT2A1,ENSG00000173610,13537
SCAI,ENSG00000173611,13538
GPRC6A,ENSG00000173612,13539
NMNAT1,ENSG00000173614,13540
LRFN4,ENSG00000173621,13541
TRAPPC3L,ENSG00000173626,13542
APOBEC4,ENSG00000173627,13543
SLC19A1,ENSG00000173638,13544
HSPB7,ENSG00000173641,13545
RCE1,ENSG00000173653,13546
UQCRH,ENSG00000173660,13547
TAS1R1,ENSG00000173662,13548
HES3,ENSG00000173673,13549
EIF1AX,ENSG00000173674,13550
SPDYE2B,ENSG00000173678,13551
OR1L1,ENSG00000173679,13552
BCLAF3,ENSG00000173681,13553
PSMD1,ENSG00000173692,13554
ADGRG2,ENSG00000173698,13555
SPATA3,ENSG00000173699,13556
MUC13,ENSG00000173702,13557
SUSD5,ENSG00000173705,13558
HEG1,ENSG00000173706,13559
WFIKKN2,ENSG00000173714,13560
C11orf80,ENSG00000173715,13561
TOMM20,ENSG00000173726,13562
FAUP4,ENSG00000173727,13563
C1orf100,ENSG00000173728,13564
AGFG1,ENSG00000173744,13565
STAT5B,ENSG00000173757,13566
CD7,ENSG00000173762,13567
TOPAZ1,ENSG00000173769,13568
CNP,ENSG00000173786,13569
JUP,ENSG00000173801,13570
HAP1,ENSG00000173805,13571
TDRD12,ENSG00000173809,13572
PPIAP7,ENSG00000173810,13573
CCDC13-AS1,ENSG00000173811,13574
EIF1,ENSG00000173812,13575
ENDOV,ENSG00000173818,13576
RNF213,ENSG00000173821,13577
TIGD3,ENSG00000173825,13578
KCNH6,ENSG00000173826,13579
MARCHF10,ENSG00000173838,13580
PLK3,ENSG00000173846,13581
NET1,ENSG00000173848,13582
DPY19L1,ENSG00000173852,13583
ENSG00000173862,ENSG00000173862,13584
ENSG00000173867,ENSG00000173867,13585
PHOSPHO1,ENSG00000173868,13586
ZNF791,ENSG00000173875,13587
PHC3,ENSG00000173889,13588
GPR160,ENSG00000173890,13589
CBX2,ENSG00000173894,13590
SPTBN2,ENSG00000173898,13591
GOLIM4,ENSG00000173905,13592
KRT28,ENSG00000173908,13593
RBM4B,ENSG00000173914,13594
ATP5MK,ENSG00000173915,13595
HOXB2,ENSG00000173917,13596
C1QTNF1,ENSG00000173918,13597
MARCHF3,ENSG00000173926,13598
SWSAP1,ENSG00000173928,13599
SLCO4C1,ENSG00000173930,13600
RBM4,ENSG00000173933,13601
PIFO,ENSG00000173947,13602
XXYLT1,ENSG00000173950,13603
SNURFL,ENSG00000173954,13604
UBXN2A,ENSG00000173960,13605
COMMD5P1,ENSG00000173966,13606
RAX2,ENSG00000173976,13607
LRRC63,ENSG00000173988,13608
TCAP,ENSG00000173991,13609
CCS,ENSG00000173992,13610
NRROS,ENSG00000174004,13611
CEP19,ENSG00000174007,13612
KLHL15,ENSG00000174010,13613
FBXO45,ENSG00000174013,13614
CBY2,ENSG00000174015,13615
TENT5D,ENSG00000174016,13616
GNG5,ENSG00000174021,13617
FAM3C2P,ENSG00000174028,13618
SLC25A30,ENSG00000174032,13619
C9orf131,ENSG00000174038,13620
CD34,ENSG00000174059,13621
CTSF,ENSG00000174080,13622
MSRB3,ENSG00000174099,13623
LEMD3,ENSG00000174106,13624
C16orf91,ENSG00000174109,13625
TLR10,ENSG00000174123,13626
TLR1,ENSG00000174125,13627
TLR6,ENSG00000174130,13628
FAM174A,ENSG00000174132,13629
RGMB,ENSG00000174136,13630
FAM53A,ENSG00000174137,13631
NWD2,ENSG00000174145,13632
CYB561D1,ENSG00000174151,13633
GSTA3,ENSG00000174156,13634
ZDHHC24,ENSG00000174165,13635
ENSG00000174171,ENSG00000174171,13636
TRMT10C,ENSG00000174173,13637
SELP,ENSG00000174175,13638
CTU2,ENSG00000174177,13639
MGA,ENSG00000174197,13640
KICS2,ENSG00000174206,13641
ARL13A,ENSG00000174225,13642
SNX31,ENSG00000174226,13643
PIGG,ENSG00000174227,13644
PRPF8,ENSG00000174231,13645
ADCY6,ENSG00000174233,13646
REP15,ENSG00000174236,13647
PITPNA,ENSG00000174238,13648
DDX23,ENSG00000174243,13649
ZNF80,ENSG00000174255,13650
ZNHIT2,ENSG00000174276,13651
EVX2,ENSG00000174279,13652
ZBTB4,ENSG00000174282,13653
TNK1,ENSG00000174292,13654
ZHX3,ENSG00000174306,13655
PHLDA3,ENSG00000174307,13656
DIRC1,ENSG00000174325,13657
SLC16A11,ENSG00000174326,13658
SLC16A13,ENSG00000174327,13659
GLIS1,ENSG00000174332,13660
OR2Y1,ENSG00000174339,13661
CHRNA9,ENSG00000174343,13662
PODN,ENSG00000174348,13663
STAG3L3,ENSG00000174353,13664
SLC6A19,ENSG00000174358,13665
SNHG11,ENSG00000174365,13666
KCNJ5-AS1,ENSG00000174370,13667
EXO1,ENSG00000174371,13668
RALGAPA1,ENSG00000174373,13669
PMS2P6,ENSG00000174384,13670
CRMA,ENSG00000174403,13671
LIG4,ENSG00000174405,13672
MIR1-1HG,ENSG00000174407,13673
PPIAP24,ENSG00000174408,13674
TRHR,ENSG00000174417,13675
RPL35P9,ENSG00000174418,13676
GTF2IRD2B,ENSG00000174428,13677
ABRA,ENSG00000174429,13678
ATP2A2,ENSG00000174437,13679
ZWILCH,ENSG00000174442,13680
RPL4,ENSG00000174444,13681
SNAPC5,ENSG00000174446,13682
STARD6,ENSG00000174448,13683
GOLGA6L2,ENSG00000174450,13684
VWC2L,ENSG00000174453,13685
C12orf76,ENSG00000174456,13686
ZCCHC12,ENSG00000174460,13687
CNTNAP2,ENSG00000174469,13688
GALNTL6,ENSG00000174473,13689
LINGO2,ENSG00000174482,13690
BBS1,ENSG00000174483,13691
DENND4A,ENSG00000174485,13692
PPIAP80,ENSG00000174495,13693
IGDCC3,ENSG00000174498,13694
GCSAM,ENSG00000174500,13695
ANKRD36C,ENSG00000174501,13696
SLC26A9,ENSG00000174502,13697
MFSD4A,ENSG00000174514,13698
PELI3,ENSG00000174516,13699
TTC9B,ENSG00000174521,13700
MYO1H,ENSG00000174527,13701
TMEM81,ENSG00000174529,13702
MRPL11,ENSG00000174547,13703
KLK15,ENSG00000174562,13704
IL20RB,ENSG00000174564,13705
GOLT1A,ENSG00000174567,13706
RPL10P2,ENSG00000174572,13707
AKIRIN1,ENSG00000174574,13708
NPAS4,ENSG00000174576,13709
MSL2,ENSG00000174579,13710
ZNF497,ENSG00000174586,13711
TRAM1L1,ENSG00000174599,13712
CMKLR1,ENSG00000174600,13713
ANGEL2,ENSG00000174606,13714
UGT8,ENSG00000174607,13715
KY,ENSG00000174611,13716
IQCK,ENSG00000174628,13717
SLCO2A1,ENSG00000174640,13718
ZNF266,ENSG00000174652,13719
OR7D4,ENSG00000174667,13720
SLC29A2,ENSG00000174669,13721
BRSK2,ENSG00000174672,13722
VN1R6P,ENSG00000174677,13723
FAM47DP,ENSG00000174678,13724
GRIK1-AS1,ENSG00000174680,13725
B4GAT1,ENSG00000174684,13726
TMEM167A,ENSG00000174695,13727
LEP,ENSG00000174697,13728
SH3PXD2B,ENSG00000174705,13729
PPIAP72,ENSG00000174715,13730
RESF1,ENSG00000174718,13731
LARP7,ENSG00000174720,13732
FGFBP3,ENSG00000174721,13733
NR1D2,ENSG00000174738,13734
PABPC5,ENSG00000174740,13735
BRMS1,ENSG00000174744,13736
RPL15,ENSG00000174748,13737
FAM241A,ENSG00000174749,13738
HRAS,ENSG00000174775,13739
WDR49,ENSG00000174776,13740
SRP72,ENSG00000174780,13741
PCP2,ENSG00000174788,13742
RIN1,ENSG00000174791,13743
ODAPH,ENSG00000174792,13744
THAP6,ENSG00000174796,13745
CEP135,ENSG00000174799,13746
FZD4,ENSG00000174804,13747
CD248,ENSG00000174807,13748
BTC,ENSG00000174808,13749
PDZK1,ENSG00000174827,13750
ADGRE1,ENSG00000174837,13751
DENND6A,ENSG00000174839,13752
PDE12,ENSG00000174840,13753
GLMN,ENSG00000174842,13754
DNAH12,ENSG00000174844,13755
YIF1A,ENSG00000174851,13756
CNIH2,ENSG00000174871,13757
AMY1B,ENSG00000174876,13758
NLRP6,ENSG00000174885,13759
NDUFA11,ENSG00000174886,13760
RSRC1,ENSG00000174891,13761
CATSPERD,ENSG00000174898,13762
SLC66A1L,ENSG00000174899,13763
RAB1B,ENSG00000174903,13764
METTL15P1,ENSG00000174912,13765
OR9G1,ENSG00000174914,13766
PTDSS2,ENSG00000174915,13767
MICOS13,ENSG00000174917,13768
C3orf33,ENSG00000174928,13769
VN2R1P,ENSG00000174930,13770
OR5M3,ENSG00000174937,13771
SEZ6L2,ENSG00000174938,13772
ASPHD1,ENSG00000174939,13773
KCTD13,ENSG00000174943,13774
P2RY14,ENSG00000174944,13775
AMZ1,ENSG00000174945,13776
GPR171,ENSG00000174946,13777
GPR149,ENSG00000174948,13778
CD164L2,ENSG00000174950,13779
FUT1,ENSG00000174951,13780
DHX36,ENSG00000174953,13781
OR5J2,ENSG00000174957,13782
ZIC4,ENSG00000174963,13783
OR10AG1,ENSG00000174970,13784
PAIP1P2,ENSG00000174977,13785
OR4S2,ENSG00000174982,13786
FBXW8,ENSG00000174989,13787
CA5A,ENSG00000174990,13788
ZG16,ENSG00000174992,13789
KLC2,ENSG00000174996,13790
SLC22A1,ENSG00000175003,13791
TEX36,ENSG00000175018,13792
CTBP2,ENSG00000175029,13793
CHST2,ENSG00000175040,13794
ZDHHC14,ENSG00000175048,13795
ATR,ENSG00000175054,13796
SNHG29,ENSG00000175061,13797
UBE2C,ENSG00000175063,13798
DSG4,ENSG00000175065,13799
GK5,ENSG00000175066,13800
VCPIP1,ENSG00000175073,13801
RTP1,ENSG00000175077,13802
DES,ENSG00000175084,13803
PDIK1L,ENSG00000175087,13804
SPSB4,ENSG00000175093,13805
RAG2,ENSG00000175097,13806
TRAF6,ENSG00000175104,13807
ZNF654,ENSG00000175105,13808
TVP23C,ENSG00000175106,13809
MRPS22,ENSG00000175110,13810
PACS1,ENSG00000175115,13811
WFDC5,ENSG00000175121,13812
MARCKSL1,ENSG00000175130,13813
SH3BP5L,ENSG00000175137,13814
OR2T1,ENSG00000175143,13815
TMEM51-AS1,ENSG00000175147,13816
YPEL2,ENSG00000175155,13817
CADM2,ENSG00000175161,13818
ABO,ENSG00000175164,13819
PSMD2,ENSG00000175166,13820
FAM182B,ENSG00000175170,13821
PPM1E,ENSG00000175175,13822
FAM131A,ENSG00000175182,13823
CSRP2,ENSG00000175183,13824
INHBC,ENSG00000175189,13825
PARL,ENSG00000175193,13826
DDIT3,ENSG00000175197,13827
PCCA,ENSG00000175198,13828
HIGD2B,ENSG00000175202,13829
DCTN2,ENSG00000175203,13830
NPPA,ENSG00000175206,13831
ZNF408,ENSG00000175213,13832
CTDSP2,ENSG00000175215,13833
CKAP5,ENSG00000175216,13834
ARHGAP1,ENSG00000175220,13835
MED16,ENSG00000175221,13836
ATG13,ENSG00000175224,13837
GAL3ST3,ENSG00000175229,13838
C1orf127,ENSG00000175262,13839
CHST1,ENSG00000175264,13840
GOLGA8A,ENSG00000175265,13841
VWA3A,ENSG00000175267,13842
TP53I11,ENSG00000175274,13843
CENPS,ENSG00000175279,13844
DOLK,ENSG00000175283,13845
PHYHD1,ENSG00000175287,13846
CATSPER1,ENSG00000175294,13847
ANKRD30BP1,ENSG00000175302,13848
CCNE2,ENSG00000175305,13849
PHYKPL,ENSG00000175309,13850
ANKS4B,ENSG00000175311,13851
CST6,ENSG00000175315,13852
GRAMD2A,ENSG00000175318,13853
NF1P5,ENSG00000175319,13854
ZNF519,ENSG00000175322,13855
LSM1,ENSG00000175324,13856
PROP1,ENSG00000175325,13857
ISX,ENSG00000175329,13858
BANF1,ENSG00000175334,13859
APOF,ENSG00000175336,13860
CHRNA7,ENSG00000175344,13861
TMEM9B,ENSG00000175348,13862
NRIP3,ENSG00000175352,13863
PTPN2,ENSG00000175354,13864
SCUBE2,ENSG00000175356,13865
EIF1AD,ENSG00000175376,13866
SMAD2,ENSG00000175387,13867
EIF3F,ENSG00000175390,13868
ZNF25,ENSG00000175395,13869
OR10P1,ENSG00000175398,13870
ARL10,ENSG00000175414,13871
CLTB,ENSG00000175416,13872
PCSK1,ENSG00000175426,13873
LPL,ENSG00000175445,13874
RFESD,ENSG00000175449,13875
CCDC14,ENSG00000175455,13876
TBC1D10C,ENSG00000175463,13877
SART1,ENSG00000175467,13878
PPP2R2D,ENSG00000175470,13879
MCTP1,ENSG00000175471,13880
POLD4,ENSG00000175482,13881
OR52W1,ENSG00000175485,13882
LRRC25,ENSG00000175489,13883
DPP10,ENSG00000175497,13884
CLCF1,ENSG00000175505,13885
ACRP1,ENSG00000175509,13886
TSGA10IP,ENSG00000175513,13887
GPR152,ENSG00000175514,13888
UBQLNL,ENSG00000175518,13889
UBQLN3,ENSG00000175520,13890
PNLIP,ENSG00000175535,13891
LIPT2,ENSG00000175536,13892
KCNE3,ENSG00000175538,13893
CABP4,ENSG00000175544,13894
ALG10B,ENSG00000175548,13895
DRAP1,ENSG00000175550,13896
LONRF3,ENSG00000175556,13897
UCP3,ENSG00000175564,13898
UCP2,ENSG00000175567,13899
C11orf68,ENSG00000175573,13900
PAAF1,ENSG00000175575,13901
MRPL48,ENSG00000175581,13902
RAB6A,ENSG00000175582,13903
P2RY2,ENSG00000175591,13904
FOSL1,ENSG00000175592,13905
ERCC4,ENSG00000175595,13906
SUGCT,ENSG00000175600,13907
CCDC85B,ENSG00000175602,13908
ENSG00000175604,ENSG00000175604,13909
TMEM70,ENSG00000175606,13910
ERCC6L2-AS1,ENSG00000175611,13911
OR4B1,ENSG00000175619,13912
RPS6KB2,ENSG00000175634,13913
RMI2,ENSG00000175643,13914
PRM1,ENSG00000175646,13915
DRD5P2,ENSG00000175658,13916
TOM1L2,ENSG00000175662,13917
TEX26,ENSG00000175664,13918
GOLGA8DP,ENSG00000175676,13919
ZNF77,ENSG00000175691,13920
GPR156,ENSG00000175697,13921
CCDC197,ENSG00000175699,13922
MTLN,ENSG00000175701,13923
KDF1,ENSG00000175707,13924
B3GNTL1,ENSG00000175711,13925
RBMXL3,ENSG00000175718,13926
MLXIP,ENSG00000175727,13927
LINC02873,ENSG00000175728,13928
BAK1P1,ENSG00000175730,13929
RWDD4P2,ENSG00000175741,13930
NR2F1,ENSG00000175745,13931
LINC02915,ENSG00000175746,13932
EIF3KP1,ENSG00000175749,13933
AURKAIP1,ENSG00000175756,13934
TTLL11,ENSG00000175764,13935
EIF4E1B,ENSG00000175766,13936
TOMM5,ENSG00000175768,13937
LINC01106,ENSG00000175772,13938
ZBTB44-DT,ENSG00000175773,13939
LINC02694,ENSG00000175779,13940
SLC35E3,ENSG00000175782,13941
PRIMA1,ENSG00000175785,13942
ZNF169,ENSG00000175787,13943
RUVBL1,ENSG00000175792,13944
SFN,ENSG00000175793,13945
OR52B3P,ENSG00000175800,13946
MSRA,ENSG00000175806,13947
CBLL2,ENSG00000175809,13948
CCDC168,ENSG00000175820,13949
CTDNEP1,ENSG00000175826,13950
ETV4,ENSG00000175832,13951
FAM172BP,ENSG00000175841,13952
SWI5,ENSG00000175854,13953
GAPT,ENSG00000175857,13954
BAIAP2,ENSG00000175866,13955
CALCB,ENSG00000175868,13956
CREG2,ENSG00000175874,13957
TMEM270,ENSG00000175877,13958
HOXD8,ENSG00000175879,13959
